confounder,p0_baseline,delta_p,rr_ud,p1_implied,bias_factor,rd_adjusted_pp,rr_adjusted,rd_attenuation_pp
obstetric_severity_unmeasured,0.08,0.12,3.2,0.2,1.2244897959183676,20.226325096212953,2.226239075306932,8.24347335510123
obstetric_severity_unmeasured,0.08,0.12,3.4,0.2,1.2416107382550339,19.719969239020006,2.1955407979309403,8.749829212294177
obstetric_severity_unmeasured,0.08,0.12,3.6,0.2,1.2582781456953644,19.240263690100374,2.1664582193642112,9.22953476121381
obstetric_severity_unmeasured,0.08,0.12,3.8,0.2,1.2745098039215688,18.78515842574072,2.1388670550829554,9.684640025573465
obstetric_severity_unmeasured,0.08,0.12,4.0,0.2,1.2903225806451615,18.352808424599043,2.112655449015762,10.11699002671514
obstetric_severity_unmeasured,0.08,0.12,4.2,0.2,1.3057324840764333,17.941548667415503,2.087722457878676,10.52824978389868
obstetric_severity_unmeasured,0.08,0.12,4.4,0.2,1.3207547169811322,17.549872708193085,2.0639767520338324,10.919925743121098
obstetric_severity_unmeasured,0.08,0.12,4.6,0.2,1.3354037267080747,17.17641423544612,2.041335497623632,11.293384215868063
obstetric_severity_unmeasured,0.08,0.12,4.8,0.2,1.3496932515337425,16.819931147824025,2.0197233911411687,11.649867303490158
obstetric_severity_unmeasured,0.08,0.12,5.0,0.2,1.3636363636363638,16.47929175298513,1.9990718227245923,11.990506698329053
obstetric_severity_unmeasured,0.08,0.14,1.0,0.22000000000000003,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.14,1.2,0.22000000000000003,1.0275590551181102,27.263856685677634,2.652895731306408,1.205941765636549
obstetric_severity_unmeasured,0.08,0.14,1.4,0.22000000000000003,1.054263565891473,26.15545432755581,2.5856978455695763,2.3143441237583744
obstetric_severity_unmeasured,0.08,0.14,1.6,0.22000000000000003,1.0801526717557253,25.13321752377562,2.5237238237416153,3.336580927538563
obstetric_severity_unmeasured,0.08,0.14,1.8,0.22000000000000003,1.105263157894737,24.187474630482374,2.4663873137511203,4.2823238208318095
obstetric_severity_unmeasured,0.08,0.14,2.0,0.22000000000000003,1.1296296296296298,23.309949257361104,2.413186552022235,5.159849193953079
obstetric_severity_unmeasured,0.08,0.14,2.2,0.22000000000000003,1.1532846715328469,22.49351742287486,2.363689640793462,5.976281028439324
obstetric_severity_unmeasured,0.08,0.14,2.4,0.22000000000000003,1.1762589928057556,21.732013724042115,2.317522796986808,6.737784727272068
obstetric_severity_unmeasured,0.08,0.14,2.6,0.22000000000000003,1.1985815602836882,21.020075354719207,2.2743608956764456,7.449723096594976
obstetric_severity_unmeasured,0.08,0.14,2.8,0.22000000000000003,1.2202797202797204,20.35301562185791,2.2339198018985416,8.116782829456273
obstetric_severity_unmeasured,0.08,0.14,3.0,0.22000000000000003,1.2413793103448278,19.726720650449245,2.1959501082959534,8.743077800864938
obstetric_severity_unmeasured,0.08,0.14,3.2,0.22000000000000003,1.261904761904762,19.137564464407138,2.160231986820743,9.332233986907045
obstetric_severity_unmeasured,0.08,0.14,3.4,0.22000000000000003,1.2818791946308727,18.58233873934127,2.1265709299331097,9.887459711972912
obstetric_severity_unmeasured,0.08,0.14,3.6,0.22000000000000003,1.3013245033112586,18.058194352574255,2.09479420701883,10.411604098739929
obstetric_severity_unmeasured,0.08,0.14,3.8,0.22000000000000003,1.320261437908497,17.562592481918323,2.0647478997087934,10.90720596939586
obstetric_severity_unmeasured,0.08,0.14,4.0,0.22000000000000003,1.338709677419355,17.093263481514033,2.0362944086898915,11.37653496980015
obstetric_severity_unmeasured,0.08,0.14,4.2,0.22000000000000003,1.3566878980891721,16.648172129017933,2.009310346784641,11.82162632229625
obstetric_severity_unmeasured,0.08,0.14,4.4,0.22000000000000003,1.3742138364779877,16.225488121498756,1.9836847502384656,12.244310329815427
obstetric_severity_unmeasured,0.08,0.14,4.6,0.22000000000000003,1.3913043478260871,15.823560917920263,1.9593175535226828,12.64623753339392
obstetric_severity_unmeasured,0.08,0.14,4.8,0.22000000000000003,1.4079754601226997,15.440898199044867,1.9361182834468715,13.028900252269317
obstetric_severity_unmeasured,0.08,0.14,5.0,0.22000000000000003,1.4242424242424245,15.076147352116836,1.914004936651205,13.393651099197347
obstetric_severity_unmeasured,0.08,0.16,1.0,0.24,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.16,1.2,0.24,1.031496062992126,27.096839669062767,2.642770175080048,1.3729587822514162
obstetric_severity_unmeasured,0.08,0.16,1.4,0.24,1.0620155038759689,25.844140050220233,2.566824138667609,2.6256584010939505
obstetric_severity_unmeasured,0.08,0.16,1.6,0.24,1.0916030534351144,24.69656207771413,2.49725119621985,3.773236373600053
obstetric_severity_unmeasured,0.08,0.16,1.8,0.24,1.1203007518796992,23.641406492255506,2.4332814437678842,4.828391959058678
obstetric_severity_unmeasured,0.08,0.16,2.0,0.24,1.1481481481481484,22.667940371477535,2.3742641882799407,5.801858079836649
obstetric_severity_unmeasured,0.08,0.16,2.2,0.24,1.175182481751825,21.767030731751355,2.3196457344432733,6.702767719562829
obstetric_severity_unmeasured,0.08,0.16,2.4,0.24,1.2014388489208636,20.93085711404142,2.2689519599242103,7.538941337272764
obstetric_severity_unmeasured,0.08,0.16,2.6,0.24,1.2269503546099294,20.152683978484774,2.2217745165856604,8.31711447282941
obstetric_severity_unmeasured,0.08,0.16,2.8,0.24,1.2517482517482519,19.4266788743621,2.1777598068787456,9.043119576952083
obstetric_severity_unmeasured,0.08,0.16,3.0,0.24,1.2758620689655173,18.74776599320954,2.1366001053690358,9.722032458104643
obstetric_severity_unmeasured,0.08,0.16,3.2,0.24,1.2993197278911566,18.111507324485423,2.098026353692397,10.35829112682876
obstetric_severity_unmeasured,0.08,0.16,3.4,0.24,1.3221476510067114,17.514005528983077,2.06180227216865,10.955792922331106
obstetric_severity_unmeasured,0.08,0.16,3.6,0.24,1.3443708609271523,16.95182403666313,2.0277195156610848,11.517974414651054
obstetric_severity_unmeasured,0.08,0.16,3.8,0.24,1.3660130718954249,16.421920907538585,1.9955936638333795,12.047877543775598
obstetric_severity_unmeasured,0.08,0.16,4.0,0.24,1.3870967741935483,15.921593767016345,1.9652608828053606,12.548204684297838
obstetric_severity_unmeasured,0.08,0.16,4.2,0.24,1.4076433121019107,15.448433711047347,1.936575130611442,13.021364740266836
obstetric_severity_unmeasured,0.08,0.16,4.4,0.24,1.427672955974843,15.00028652147318,1.9094058058462766,13.469511929841003
obstetric_severity_unmeasured,0.08,0.16,4.6,0.24,1.4472049689440998,14.575219873851328,1.883635759609789,13.894578577462855
obstetric_severity_unmeasured,0.08,0.16,4.8,0.24,1.4662576687116569,14.171495484687489,1.8591596069081884,14.298302966626695
obstetric_severity_unmeasured,0.08,0.16,5.0,0.24,1.484848484848485,13.787545351319427,1.8358822861756459,14.682253099994757
obstetric_severity_unmeasured,0.08,0.18,1.0,0.26,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.18,1.2,0.26,1.0354330708661417,26.931092743828987,2.632721619281264,1.538705707485196
obstetric_severity_unmeasured,0.08,0.18,1.4,0.26,1.069767441860465,25.53733757400545,2.5482239637497277,2.932460877308735
obstetric_severity_unmeasured,0.08,0.18,1.6,0.26,1.1030534351145036,24.26897214264355,2.4713281734217207,4.200826308670635
obstetric_severity_unmeasured,0.08,0.18,1.8,0.26,1.1353383458646615,23.109803735173717,2.4010525504729454,5.359994716140466
obstetric_severity_unmeasured,0.08,0.18,2.0,0.26,1.1666666666666667,22.046312720066478,2.3365774551326406,6.423485731247705
obstetric_severity_unmeasured,0.08,0.18,2.2,0.26,1.197080291970803,21.067122822010422,2.2772131905205306,7.402675629303761
obstetric_severity_unmeasured,0.08,0.18,2.4,0.26,1.2266187050359714,20.162592564275357,2.2223752334741533,8.307205887038826
obstetric_severity_unmeasured,0.08,0.18,2.6,0.26,1.2553191489361704,19.32449673224965,2.1715649229905045,9.145301719064534
obstetric_severity_unmeasured,0.08,0.18,2.8,0.26,1.2832167832167833,18.54577553682522,2.124354253031583,9.924022914488962
obstetric_severity_unmeasured,0.08,0.18,3.0,0.26,1.310344827586207,17.820335265298247,2.080373786806693,10.649463186015936
obstetric_severity_unmeasured,0.08,0.18,3.2,0.26,1.336734693877551,17.142888497739985,2.0393029697468084,11.326909953574198
obstetric_severity_unmeasured,0.08,0.18,3.4,0.26,1.3624161073825503,16.50882502071501,2.000862303533123,11.960973430599175
obstetric_severity_unmeasured,0.08,0.18,3.6,0.26,1.3874172185430464,15.914106771381316,1.9648069769890222,12.555691679932867
obstetric_severity_unmeasured,0.08,0.18,3.8,0.26,1.411764705882353,15.355181750016783,1.9309216469498902,13.1146167012974
obstetric_severity_unmeasured,0.08,0.18,4.0,0.26,1.435483870967742,14.828913022035348,1.8990161339467526,13.640885429278836
obstetric_severity_unmeasured,0.08,0.18,4.2,0.26,1.4585987261146498,14.332519811362904,1.8689218509394263,14.13727863995128
obstetric_severity_unmeasured,0.08,0.18,4.4,0.26,1.4811320754716981,13.863528349050295,1.8404888234696595,14.606270102263888
obstetric_severity_unmeasured,0.08,0.18,4.6,0.26,1.5031055900621118,13.419730642977623,1.8135831900375248,15.05006780833656
obstetric_severity_unmeasured,0.08,0.18,4.8,0.26,1.5245398773006138,12.999149718309146,1.7880850947728655,15.470648733005037
obstetric_severity_unmeasured,0.08,0.18,5.0,0.26,1.5454545454545456,12.60001017411397,1.763886902404052,15.869788277200213
obstetric_severity_unmeasured,0.08,0.2,1.0,0.28,1.0,28.469798451314176,2.7260070309880806,7.105427357601002e-15
obstetric_severity_unmeasured,0.08,0.2,1.2,0.28,1.0393700787401574,26.76660147711971,2.622749188905199,1.7031969741944728
obstetric_severity_unmeasured,0.08,0.2,1.4,0.28,1.0775193798449612,25.234949521908863,2.529891417247931,3.23484892940532
obstetric_severity_unmeasured,0.08,0.2,1.6,0.28,1.114503816793893,23.850168302129195,2.445937815475607,4.619630149184989
obstetric_severity_unmeasured,0.08,0.2,1.8,0.28,1.150375939849624,22.592099089388178,2.3696662426236257,5.877699361926005
obstetric_severity_unmeasured,0.08,0.2,2.0,0.28,1.1851851851851853,21.444110932761998,2.3000684323961926,7.025687518552186
obstetric_severity_unmeasured,0.08,0.2,2.2,0.28,1.2189781021897812,20.392361304236225,2.236305169133934,8.077437147077958
obstetric_severity_unmeasured,0.08,0.2,2.4,0.28,1.2517985611510793,19.42523520904011,2.1776722833755353,9.044563242274073
obstetric_severity_unmeasured,0.08,0.2,2.6,0.28,1.2836879432624115,18.532914447174083,2.1235745379520403,9.9368840041401
obstetric_severity_unmeasured,0.08,0.2,2.8,0.28,1.3146853146853148,17.707043103744883,2.0735053480388057,10.7627553475693
obstetric_severity_unmeasured,0.08,0.2,3.0,0.28,1.3448275862068968,16.940465087536243,2.0270308691962646,11.52933336377794
obstetric_severity_unmeasured,0.08,0.2,3.2,0.28,1.3741496598639458,16.227016240767814,1.9837773938378604,12.24278221054637
obstetric_severity_unmeasured,0.08,0.2,3.4,0.28,1.4026845637583893,15.561358225840324,1.9434212804651865,12.908440225473859
obstetric_severity_unmeasured,0.08,0.2,3.6,0.28,1.4304635761589404,14.93884471188036,1.9056808411074082,13.530953739433823
obstetric_severity_unmeasured,0.08,0.2,3.8,0.28,1.4575163398692812,14.355412763819226,1.8703097566868891,14.114385687494957
obstetric_severity_unmeasured,0.08,0.2,4.0,0.28,1.4838709677419355,13.807494064770513,1.8370916947963152,14.66230438654367
obstetric_severity_unmeasured,0.08,0.2,4.2,0.28,1.5095541401273886,13.291941871150831,1.8058358812874626,15.177856580163352
obstetric_severity_unmeasured,0.08,0.2,4.4,0.28,1.5345911949685536,12.805970541099493,1.7763734341274786,15.66382791021469
obstetric_severity_unmeasured,0.08,0.2,4.6,0.28,1.5590062111801244,12.347105181648628,1.7485543107134698,16.122693269665554
obstetric_severity_unmeasured,0.08,0.2,4.8,0.28,1.5828220858895707,11.913139492865641,1.7222447521358801,16.556658958448544
obstetric_severity_unmeasured,0.08,0.2,5.0,0.28,1.6060606060606064,11.502100293301373,1.697325132502012,16.96769815801281
